some,position,weight
no,21,0.010596024803817272
no,21,0.00808640941977501
no,21,0.011302964761853218
no,21,0.08030573278665543
no,21,0.016618402674794197
no,21,0.011327438987791538
no,21,0.01620805822312832
no,21,0.045262549072504044
no,21,0.013151838444173336
no,21,0.0057037207297980785
no,21,0.011473621241748333
no,21,0.017836280167102814
no,21,0.01344812847673893
no,21,0.011400233022868633
no,21,0.013933793641626835
no,21,0.011984792537987232
no,21,0.018656685948371887
no,21,0.03270414099097252
no,21,0.020995276048779488
no,21,0.014613458886742592
no,21,0.019071217626333237
no,21,0.01551959477365017
no,21,0.01154488418251276
no,21,0.0115207489579916
no,21,0.018463000655174255
no,21,0.010171794332563877
no,21,0.010535349138081074
no,21,0.0024369352031499147
no,21,0.001291948719881475
no,21,0.010281598195433617
no,21,0.029133999720215797
no,21,0.012481482699513435
no,21,0.013634146191179752
no,21,0.016679586842656136
no,21,0.029724828898906708
no,21,0.012494389899075031
no,21,0.012402264401316643
no,21,0.014703579246997833
no,21,0.018808988854289055
no,21,0.0021928579080849886
no,21,0.014826015569269657
no,21,0.014735349453985691
no,21,0.01711329072713852
no,21,0.00818616058677435
no,21,0.012730461545288563
no,21,0.013799740932881832
no,21,0.011283738538622856
no,21,0.011009377427399158
no,21,0.019565792754292488
no,21,0.0033209575340151787
no,21,0.013107173144817352
no,21,0.015547933988273144
no,21,0.009256548248231411
no,21,0.009795326739549637
no,21,0.014528037048876286
no,21,0.01245755422860384
no,21,0.015727631747722626
no,21,0.04928632080554962
no,21,0.017810603603720665
no,21,0.011806725524365902
no,21,0.010419792495667934
no,21,0.010041842237114906
no,21,0.022768646478652954
no,21,0.020722687244415283
no,21,0.018817706033587456
no,21,0.11022086441516876
no,21,0.017681090161204338
no,21,0.009874292649328709
no,21,0.026592670008540154
no,21,0.08905147761106491
no,21,0.013045690953731537
no,21,0.010560992173850536
no,21,0.012506326660513878
no,21,0.0019601762760430574
no,21,0.013191170990467072
no,21,0.00888985488563776
no,21,0.07594191282987595
no,21,0.02607819437980652
no,21,0.014456776902079582
no,21,0.052114784717559814
no,21,0.01388749573379755
no,21,0.0944603830575943
no,21,0.010596150532364845
no,21,0.010075941681861877
no,21,0.21499377489089966
no,21,0.0024705217219889164
no,21,0.0770263746380806
no,21,0.04946038872003555
no,21,0.0034438029397279024
no,21,0.010338809341192245
no,21,0.08103057742118835
no,21,0.020219696685671806
no,21,0.0012638990301638842
no,21,0.016908947378396988
no,21,0.016216328367590904
no,21,0.011914870701730251
no,21,0.011622351594269276
no,21,0.003077858127653599
no,21,0.009024960920214653
no,21,0.010497231036424637
no,21,0.010906034149229527
no,21,0.010373015888035297
no,21,0.08159171044826508
no,21,0.002012875396758318
no,21,0.026286495849490166
no,21,0.008219302631914616
no,21,0.0015962164616212249
no,21,0.009936761111021042
no,21,0.008678937330842018
no,21,0.01859862357378006
no,21,0.00981409102678299
no,21,0.006550611462444067
no,21,0.00928904116153717
no,21,0.01176763791590929
no,21,0.11684899777173996
no,21,0.0136306406930089
no,21,0.012591283768415451
no,21,0.16618454456329346
no,21,0.011050546541810036
no,21,0.011133428663015366
no,21,0.0072295512072741985
no,21,0.016377929598093033
no,21,0.009615893475711346
no,21,0.010971108451485634
no,21,0.0706474706530571
no,21,0.018099861219525337
no,21,0.006969223730266094
no,21,0.009323363192379475
no,21,0.007466734386980534
no,21,0.011003273539245129
no,21,0.01898656040430069
no,21,0.06234666332602501
no,21,0.017272168770432472
no,21,0.021080590784549713
no,21,0.0017864116234704852
no,21,0.015387559309601784
no,21,0.009901058860123158
no,21,0.011384072713553905
no,21,0.011649267747998238
no,21,0.005536401644349098
no,21,0.009186666458845139
no,21,0.006834782660007477
no,21,0.00291163707152009
no,21,0.009077413938939571
no,21,0.11636079102754593
no,21,0.006540154106914997
no,21,0.002828452503308654
no,21,0.013304285705089569
no,21,0.07437281310558319
no,21,0.010375338606536388
no,21,0.012375024147331715
no,21,0.08353114873170853
no,21,0.0037213091272860765
no,21,0.0019285600865259767
no,21,0.009437863714993
no,21,0.02321399748325348
no,21,0.0026382103096693754
no,21,0.0017078693490475416
no,21,0.010440673679113388
no,21,0.01614612713456154
no,21,0.009521340020000935
no,21,0.0085914870724082
no,21,0.004742013290524483
no,21,0.05047224089503288
no,21,0.01064172200858593
no,21,0.020345333963632584
no,21,0.012792776338756084
no,21,0.025313179939985275
no,21,0.006896006874740124
no,21,0.007232112810015678
no,21,0.002102209022268653
no,21,0.0017138561233878136
no,21,0.05621647462248802
no,21,0.008065832778811455
no,21,0.0011759672779589891
no,21,0.011087012477219105
no,21,0.00961815845221281
no,21,0.025486450642347336
no,21,0.01641783118247986
no,21,0.006304590031504631
no,21,0.0560477040708065
no,21,0.01200877595692873
no,21,0.07338152825832367
no,21,0.032762058079242706
no,21,0.08462691307067871
no,21,0.008750327862799168
no,21,0.0228838212788105
no,21,0.012792476452887058
no,21,0.009652111679315567
no,21,0.015334885567426682
no,21,0.011959847062826157
no,21,0.0742020308971405
no,21,0.009433561936020851
no,21,0.008866735734045506
no,21,0.006914118304848671
no,21,0.041988711804151535
no,21,0.07805164903402328
no,21,0.04313020780682564
no,21,0.012160337530076504
no,21,0.016714004799723625
no,21,0.010278163477778435
no,21,0.009641414508223534
no,21,0.014109410345554352
no,21,0.011980331502854824
no,21,0.011259774677455425
no,21,0.01602465659379959
no,21,0.00763112585991621
no,21,0.011362877674400806
no,21,0.010248290374875069
no,21,0.021495575085282326
no,21,0.009603016078472137
no,21,0.07945633679628372
no,21,0.007002651691436768
no,21,0.018246350809931755
no,21,0.02141348458826542
no,21,0.02111448161303997
no,21,0.013535873964428902
no,21,0.002523144008591771
no,21,0.01003543846309185
no,21,0.012131053023040295
no,21,0.02414339780807495
no,21,0.01862519606947899
no,21,0.013413204811513424
no,21,0.002146742772310972
no,21,0.008829113095998764
no,21,0.024144873023033142
no,21,0.017038611695170403
no,21,0.001187592395581305
no,21,0.047410424798727036
no,21,0.013245622627437115
no,21,0.008336055092513561
no,21,0.0009827744215726852
no,21,0.009989749640226364
no,21,0.002533470978960395
no,21,0.011091060005128384
no,21,0.014635731466114521
no,21,0.010561492294073105
no,21,0.00880853645503521
no,21,0.01686159521341324
no,21,0.02480430342257023
no,21,0.008877411484718323
no,21,0.05958683788776398
no,21,0.013851802796125412
no,21,0.046392686665058136
no,21,0.01034924853593111
no,21,0.008650084026157856
no,21,0.10699231177568436
no,21,0.008108766749501228
no,21,0.0017277100123465061
no,21,0.037957563996315
no,21,0.020503195002675056
no,21,0.013815865851938725
no,21,0.018601957708597183
no,21,0.012545433826744556
no,21,0.0027561811730265617
no,21,0.010069775395095348
no,21,0.013799319043755531
no,21,0.031784314662218094
no,21,0.01684991456568241
no,21,0.007921112701296806
no,21,0.016192035749554634
no,21,0.009410563856363297
no,21,0.010818530805408955
no,21,0.006039330270141363
no,21,0.0042382171377539635
no,21,0.010264803655445576
no,21,0.015279591083526611
no,21,0.011984738521277905
no,21,0.01974339410662651
no,21,0.017998021095991135
no,21,0.07063037157058716
no,21,0.0938938558101654
no,21,0.028468431904911995
no,21,0.011897333897650242
no,21,0.01178052369505167
no,21,0.013632828369736671
no,21,0.029103469103574753
no,21,0.009349985979497433
no,21,0.01412200927734375
no,21,0.008571266196668148
no,21,0.00793121475726366
no,21,0.0011019776575267315
no,21,0.009496351704001427
no,21,0.0041555119678378105
no,21,0.003697429085150361
no,21,0.011685319244861603
no,21,0.01802011951804161
no,21,0.010361646302044392
no,21,0.0023952415212988853
no,21,0.0009322946425527334
no,21,0.013680468313395977
no,21,0.011207634583115578
no,21,0.012626063078641891
no,21,0.008379070088267326
no,21,0.015724685043096542
no,21,0.012661658227443695
no,21,0.002829378703609109
no,21,0.0109098544344306
no,21,0.02331036701798439
no,21,0.161981001496315
no,21,0.005743588320910931
no,21,0.008666894398629665
no,21,0.009603302925825119
no,21,0.008465468883514404
no,21,0.0015589429531246424
no,21,0.015767071396112442
no,21,0.004347555804997683
no,21,0.008516128174960613
no,21,0.0012972652912139893
no,21,0.01293755043298006
no,21,0.014072428457438946
no,21,0.020747888833284378
no,21,0.008207027800381184
no,21,0.042027268558740616
no,21,0.01880032569169998
no,21,0.012267397716641426
no,21,0.011450481601059437
no,21,0.023780208081007004
no,21,0.006700251251459122
no,21,0.008763324469327927
no,21,0.0088499141857028
no,21,0.0019173173932358623
no,21,0.018885452300310135
no,21,0.01502973772585392
no,21,0.007526581175625324
no,21,0.0031343738082796335
no,21,0.018382931128144264
no,21,0.012346943840384483
no,21,0.015662318095564842
no,21,0.02106102742254734
no,21,0.009189887903630733
no,21,0.008440269157290459
no,21,0.014209818094968796
no,21,0.14756760001182556
no,21,0.007427255157381296
no,21,0.0010521154617890716
no,21,0.011016746051609516
no,21,0.022947588935494423
no,21,0.008627905510365963
no,21,0.027629146352410316
no,21,0.000925264903344214
no,21,0.01640302687883377
no,21,0.008946392685174942
no,21,0.015659455209970474
no,21,0.01937766931951046
no,21,0.03252299875020981
no,21,0.010796216316521168
no,21,0.017855573445558548
no,21,0.09605607390403748
no,21,0.019293013960123062
no,21,0.015306207351386547
no,21,0.007882524281740189
no,21,0.010734517127275467
no,21,0.011816084384918213
no,21,0.0017917877994477749
no,21,0.017971623688936234
no,21,0.001909030368551612
no,21,0.015725011005997658
no,21,0.010110742412507534
no,21,0.0016276446403935552
no,21,0.015112636610865593
no,21,0.009778521955013275
no,21,0.009539948776364326
no,21,0.007197276689112186
no,21,0.03245813399553299
no,21,0.015301003120839596
no,21,0.008178669959306717
no,21,0.0020227530039846897
no,21,0.015447581186890602
no,21,0.12607941031455994
no,21,0.028379982337355614
no,21,0.008077194914221764
no,21,0.010356022976338863
no,21,0.0013612299226224422
no,21,0.027208833023905754
no,21,0.009175514802336693
no,21,0.0032062481623142958
no,21,0.014637215994298458
no,21,0.007774190045893192
no,21,0.0205547958612442
no,21,0.010255913250148296
no,21,0.0029180189594626427
no,21,0.004318087361752987
no,21,0.011217069812119007
no,21,0.012133846990764141
no,21,0.014205681160092354
no,21,0.12190040200948715
no,21,0.0015384858706966043
no,21,0.013873735442757607
no,21,0.002714459551498294
no,21,0.01033877395093441
no,21,0.010258917696774006
no,21,0.0013364756014198065
no,21,0.015502642840147018
no,21,0.0443074069917202
no,21,0.04451986774802208
no,21,0.03234868496656418
no,21,0.014750206843018532
no,21,0.008310938253998756
no,21,0.01094299927353859
no,21,0.0027986932545900345
no,21,0.021341105923056602
no,21,0.009513278491795063
no,21,0.013659768737852573
no,21,0.01238936372101307
no,21,0.023081939667463303
no,21,0.13441161811351776
no,21,0.014255523681640625
no,21,0.014312333427369595
no,21,0.008960681036114693
no,21,0.002538935746997595
no,21,0.014975592494010925
no,21,0.013622263446450233
no,21,0.007138602901250124
no,21,0.009068054147064686
no,21,0.0005318994517438114
no,21,0.0006446928018704057
no,21,0.022240731865167618
no,21,0.059785421937704086
no,21,0.008405186235904694
no,21,0.009148322977125645
no,21,0.020274346694350243
no,21,0.011482574976980686
no,21,0.04792800918221474
no,21,0.000845697068143636
no,21,0.005765498150140047
no,21,0.020083025097846985
no,21,0.0025685029104351997
no,21,0.0006629639538004994
no,21,0.030369414016604424
no,21,0.0073553891852498055
no,21,0.008266010321676731
no,21,0.013094649650156498
no,21,0.01401513535529375
no,21,0.015535859391093254
no,21,0.007099238224327564
no,21,0.0011946030426770449
no,21,0.00933560635894537
no,21,0.06970654428005219
no,21,0.0011830170406028628
no,21,0.011678173206746578
no,21,0.01160710584372282
no,21,0.01524630468338728
no,21,0.008691638708114624
no,21,0.012385815382003784
no,21,0.002545404015108943
no,21,0.012165755964815617
no,21,0.012279974296689034
no,21,0.0007489503477700055
no,21,0.016627775505185127
no,21,0.027521084994077682
no,21,0.006860637571662664
no,21,0.020040147006511688
no,21,0.016170118004083633
no,21,0.0038956496864557266
no,21,0.01631747931241989
no,21,0.009156232699751854
no,21,0.00413277093321085
no,21,0.012382466346025467
no,21,0.022680165246129036
no,21,0.03689707815647125
no,21,0.008575093932449818
no,21,0.00899504404515028
no,21,0.018728798255324364
no,21,0.013300941325724125
no,21,0.015326626598834991
no,21,0.009341930970549583
no,21,0.07220828533172607
no,21,0.012161828577518463
no,21,0.0007808665395714343
no,21,0.008784030564129353
no,21,0.008770979009568691
no,21,0.0006981209153309464
no,21,0.024598198011517525
no,21,0.00961932260543108
no,21,0.009267998859286308
no,21,0.10103072971105576
no,21,0.0013795047998428345
no,21,0.0029110824689269066
no,21,0.009140277281403542
no,21,0.0099785840138793
no,21,0.013147727586328983
no,21,0.006949762348085642
no,21,0.001538358279503882
no,21,0.06561564654111862
no,21,0.0009881634032353759
no,21,0.017152898013591766
no,21,0.02806401252746582
no,21,0.009268393740057945
no,21,0.012203788384795189
no,21,0.0825023502111435
no,21,0.0781434029340744
no,21,0.015527009032666683
no,21,0.013570958748459816
no,21,0.0006532878032885492
no,21,0.008920593187212944
no,21,0.012547287158668041
no,21,0.009296078234910965
no,21,0.05138184502720833
no,21,0.011841822415590286
no,21,0.030332626774907112
no,21,0.01115590613335371
no,21,0.012048721313476562
no,21,0.06747284531593323
no,21,0.030477235093712807
no,21,0.006251784972846508
no,21,0.1533106565475464
no,21,0.0007921142969280481
no,21,0.0011839336948469281
no,21,0.007794267497956753
no,21,0.009628566913306713
no,21,0.08131220191717148
no,21,0.008542441762983799
no,21,0.007034855894744396
no,21,0.01303547341376543
no,21,0.014318586327135563
no,21,0.0016650930047035217
no,21,0.008027101866900921
no,21,0.002239450579509139
no,21,0.004562699235975742
no,21,0.01092866063117981
no,21,0.0071145896799862385
no,21,0.011607582680881023
no,21,0.023032046854496002
no,21,0.010812749154865742
no,21,0.00938333198428154
no,21,0.006839796435087919
no,21,0.01616392470896244
no,21,0.012618988752365112
no,21,0.016242405399680138
no,21,0.009075116366147995
no,21,0.009456755593419075
no,21,0.0012709995498880744
no,21,0.009346771985292435
no,21,0.009691797196865082
no,21,0.011531173251569271
no,21,0.012469709850847721
no,21,0.009624617174267769
no,21,0.002443052129819989
no,21,0.01660127565264702
no,21,0.009202685207128525
no,21,0.012681497260928154
no,21,0.017128996551036835
no,21,0.011634187772870064
no,21,0.011504245921969414
no,21,0.01307515799999237
no,21,0.014532852917909622
no,21,0.014333037659525871
no,21,0.01224866695702076
no,21,0.017473934218287468
no,21,0.012987740337848663
no,21,0.015883784741163254
no,21,0.0009371450869366527
no,21,0.007561639416962862
no,21,0.011987379752099514
no,21,0.01860538311302662
no,21,0.010166526772081852
no,21,0.01147070899605751
no,21,0.012780834920704365
no,21,0.015855135396122932
no,21,0.00894614215940237
no,21,0.006693659815937281
no,21,0.008100022561848164
no,21,0.06158043444156647
no,21,0.015072129666805267
no,21,0.006432197522372007
no,21,0.01394127868115902
no,21,0.008515841327607632
no,21,0.002993342699483037
no,21,0.018071450293064117
no,21,0.010579846799373627
no,21,0.008511805906891823
no,21,0.0178674403578043
no,21,0.010509206913411617
no,21,0.0876527726650238
no,21,0.014282522723078728
no,21,0.009502868168056011
no,21,0.001589663210324943
no,21,0.0006049814983271062
no,21,0.009097136557102203
no,21,0.011842871084809303
no,21,0.01429737452417612
no,21,0.01517963595688343
no,21,0.004762080032378435
no,21,0.010399527847766876
no,21,0.01980147510766983
no,21,0.020294910296797752
no,21,0.0194715466350317
no,21,0.0356660895049572
no,21,0.05807191878557205
no,21,0.016084248200058937
no,21,0.021851204335689545
no,21,0.01512516662478447
no,21,0.017601093277335167
no,21,0.02042769268155098
no,21,0.016514601185917854
no,21,0.0040320707485079765
no,21,0.06043127179145813
no,21,0.017653170973062515
no,21,0.041413262486457825
no,21,0.013653193600475788
no,21,0.0072175185196101665
no,21,0.023959193378686905
no,21,0.020927075296640396
no,21,0.019534535706043243
no,21,0.045508578419685364
no,21,0.06118185445666313
no,21,0.013862737454473972
no,21,0.02175198495388031
no,21,0.021470490843057632
no,21,0.0181703120470047
no,21,0.01570083573460579
no,21,0.023144811391830444
no,21,0.07781004905700684
no,21,0.020890256389975548
no,21,0.017559081315994263
no,21,0.06102023646235466
no,21,0.019268877804279327
no,21,0.019570015370845795
no,21,0.019797058776021004
no,21,0.01861724629998207
no,21,0.028630338609218597
no,21,0.05624086782336235
no,21,0.01733248494565487
no,21,0.014329217374324799
no,21,0.041828133165836334
no,21,0.006895336322486401
no,21,0.023702479898929596
no,21,0.019662832841277122
no,21,0.07077599316835403
no,21,0.018504925072193146
no,21,0.008122972212731838
no,21,0.020352067425847054
no,21,0.02658514492213726
no,21,0.013650271110236645
no,21,0.014098693616688251
no,21,0.020217999815940857
no,21,0.023879745975136757
no,21,0.01394482608884573
no,21,0.02801111713051796
no,21,0.019589640200138092
no,21,0.021781492978334427
no,21,0.019229669123888016
no,21,0.020362844690680504
no,21,0.019039273262023926
no,21,0.020622653886675835
no,21,0.05957823619246483
no,21,0.02338618040084839
no,21,0.015866966918110847
no,21,0.02449585311114788
no,21,0.017142027616500854
no,21,0.01795312389731407
no,21,0.01955743320286274
no,21,0.019716864451766014
no,21,0.0779721811413765
no,21,0.014675128273665905
no,21,0.044444553554058075
no,21,0.013724671676754951
no,21,0.016623113304376602
no,21,0.02036944404244423
no,21,0.08443056046962738
no,21,0.01650143973529339
no,21,0.019768545404076576
no,21,0.08155667781829834
no,21,0.03687308728694916
no,21,0.08329614251852036
no,21,0.015238024294376373
no,21,0.014360889792442322
no,21,0.014838052913546562
no,21,0.026041997596621513
no,21,0.017649143934249878
no,21,0.006217026151716709
no,21,0.03307599574327469
no,21,0.013927052728831768
no,21,0.01979006640613079
no,21,0.0343775749206543
no,21,0.019228113815188408
no,21,0.015268003568053246
no,21,0.02497284673154354
no,21,0.021111689507961273
no,21,0.021429719403386116
no,21,0.026106897741556168
no,21,0.017318185418844223
no,21,0.005140851717442274
no,21,0.014155073091387749
no,21,0.027472568675875664
no,21,0.02258416824042797
no,21,0.07615570724010468
no,21,0.016760556027293205
no,21,0.025349145755171776
no,21,0.04089242219924927
no,21,0.022152261808514595
no,21,0.020997805520892143
no,21,0.021535532549023628
no,21,0.016267549246549606
no,21,0.05078541487455368
no,21,0.019611936062574387
no,21,0.021119743585586548
no,21,0.02029496058821678
no,21,0.005184669513255358
no,21,0.014741877093911171
no,21,0.017223168164491653
no,21,0.021340150386095047
no,21,0.023290880024433136
no,21,0.017165709286928177
no,21,0.017470121383666992
no,21,0.016199983656406403
no,21,0.013729809783399105
no,21,0.004421118181198835
no,21,0.021800581365823746
no,21,0.04586229473352432
no,21,0.02628534473478794
no,21,0.016499191522598267
no,21,0.014792500995099545
no,21,0.015167275443673134
no,21,0.02184540033340454
no,21,0.017450371757149696
no,21,0.01403377577662468
no,21,0.014108560048043728
no,21,0.018384849652647972
no,21,0.01815747283399105
no,21,0.05402063578367233
no,21,0.014099192805588245
no,21,0.04092998057603836
no,21,0.013664370402693748
no,21,0.021790428087115288
no,21,0.022894956171512604
no,21,0.01972108520567417
no,21,0.01912190392613411
no,21,0.06341575086116791
no,21,0.018711736425757408
no,21,0.018528755754232407
no,21,0.02114323526620865
no,21,0.02255357801914215
no,21,0.037303488701581955
no,21,0.054578401148319244
no,21,0.02806027978658676
no,21,0.019682856276631355
no,21,0.01650111936032772
no,21,0.019849363714456558
no,21,0.017643949016928673
no,21,0.09656550735235214
no,21,0.004590223543345928
no,21,0.038484442979097366
no,21,0.02038661390542984
no,21,0.004772516433149576
no,21,0.02698572911322117
no,21,0.021316247060894966
no,21,0.024006251245737076
no,21,0.020650221034884453
no,21,0.04555454105138779
no,21,0.005854515358805656
no,21,0.05142518877983093
no,21,0.018209876492619514
no,21,0.02101089060306549
no,21,0.017683740705251694
no,21,0.0259661003947258
no,21,0.01392176654189825
no,21,0.019701587036252022
no,21,0.02144291065633297
no,21,0.022352954372763634
no,21,0.019185852259397507
no,21,0.021248435601592064
no,21,0.010369186289608479
no,21,0.0027340701781213284
no,21,0.006005064118653536
no,21,0.008208977989852428
no,21,0.14263339340686798
no,21,0.011957469396293163
no,21,0.044228311628103256
no,21,0.04859558492898941
no,21,0.000811695761512965
no,21,0.0275905579328537
no,21,0.00181284558493644
no,21,0.009439990855753422
no,21,0.008607306517660618
no,21,0.0009871369693428278
no,21,0.04895533621311188
no,21,0.0013484752271324396
no,21,0.018481891602277756
no,21,0.06097494438290596
no,21,0.012274954468011856
no,21,0.0065432097762823105
no,21,0.010318264365196228
no,21,0.01088117714971304
no,21,0.027523312717676163
no,21,0.014502526260912418
no,21,0.007671914994716644
no,21,0.0012370507465675473
no,21,0.013257051818072796
no,21,0.019168270751833916
no,21,0.013594883494079113
no,21,0.00939528364688158
no,21,0.10636089742183685
no,21,0.0021205185912549496
no,21,0.052844613790512085
no,21,0.008246693760156631
no,21,0.04830507934093475
no,21,0.007880225777626038
no,21,0.011561037972569466
no,21,0.004026532638818026
no,21,0.010557984001934528
no,21,0.028574325144290924
no,21,0.00256528751924634
no,21,0.00856513436883688
no,21,0.01018513273447752
no,21,0.006192644126713276
no,21,0.010579932481050491
no,21,0.07586745172739029
no,21,0.008367621339857578
no,21,0.0013533703749999404
no,21,0.024783005937933922
no,21,0.0013983006356284022
no,21,0.0011354838497936726
no,21,0.01481859851628542
no,21,0.008311576209962368
no,21,0.00921339076012373
no,21,0.00757936155423522
no,21,0.010876120999455452
no,21,0.005817006342113018
no,21,0.019551647827029228
no,21,0.008985534310340881
no,21,0.009225358255207539
no,21,0.019642671570181847
no,21,0.007551019079983234
no,21,0.012719090096652508
no,21,0.000976898823864758
no,21,0.005264840088784695
no,21,0.0157973300665617
no,21,0.05488238483667374
no,21,0.0075344303622841835
no,21,0.107148677110672
no,21,0.010864789597690105
no,21,0.009764352813363075
no,21,0.00227232719771564
no,21,0.014212756417691708
no,21,0.012173119932413101
no,21,0.008855140767991543
no,21,0.016826173290610313
no,21,0.014729605056345463
no,21,0.011779648251831532
no,21,0.007343795150518417
no,21,0.016095027327537537
no,21,0.013143261894583702
no,21,0.014874827116727829
no,21,0.009493937715888023
no,21,0.016092292964458466
no,21,0.00824133399873972
no,21,0.010085178539156914
no,21,0.012492316775023937
no,21,0.007062263786792755
no,21,0.04940019175410271
no,21,0.005544649437069893
no,21,0.007770727388560772
no,21,0.0021295479964464903
no,21,0.012378215789794922
no,21,0.009538079611957073
no,21,0.0010399387683719397
no,21,0.007974538952112198
no,21,0.00861414149403572
no,21,0.007468919735401869
no,21,0.009576951153576374
no,21,0.008246135897934437
no,21,0.0106079475954175
no,21,0.009833862073719501
no,21,0.00985800288617611
no,21,0.010332277044653893
no,21,0.0012738130753859878
no,21,0.008226760663092136
no,21,0.01326066255569458
no,21,0.08130865544080734
no,21,0.01148780807852745
no,21,0.0094820037484169
no,21,0.02155657298862934
no,21,0.0029981897678226233
no,21,0.0036667094100266695
no,21,0.0023056212812662125
no,21,0.009214676916599274
no,21,0.02805708721280098
no,21,0.009534603916108608
no,21,0.006492119748145342
no,21,0.008683403953909874
no,21,0.08136727660894394
no,21,0.010279801674187183
no,21,0.009759679436683655
no,21,0.00854236725717783
no,21,0.009846861474215984
no,21,0.01584039069712162
no,21,0.0173530001193285
no,21,0.005733167286962271
no,21,0.014194576069712639
no,21,0.020672736689448357
no,21,0.011186975054442883
no,21,0.018462492153048515
no,21,0.01139395497739315
no,21,0.012782281264662743
no,21,0.010046413168311119
no,21,0.008159276098012924
no,21,0.003897507209330797
no,21,0.0089478250592947
no,21,0.024722209200263023
no,21,0.009290741756558418
no,21,0.007368804886937141
no,21,0.011187347583472729
no,21,0.025202998891472816
no,21,0.0666486993432045
no,21,0.00887670274823904
no,21,0.00524555379524827
no,21,0.010101876221597195
no,21,0.0014853178290650249
no,21,0.0025531668215990067
no,21,0.008964362554252148
no,21,0.07748997956514359
no,21,0.006977288518100977
no,21,0.011030959896743298
no,21,0.017021412029862404
no,21,0.008642127737402916
no,21,0.0032525009009987116
no,22,0.014103357680141926
no,22,0.006157843396067619
no,22,0.012008965946733952
no,22,0.0034831291995942593
no,22,0.018202172592282295
no,22,0.0038930901791900396
no,22,0.005207723472267389
no,22,0.013376988470554352
no,22,0.0015386122977361083
no,22,0.020525626838207245
no,22,0.0145855862647295
no,22,0.0161033533513546
no,22,0.015969257801771164
no,22,0.10109633952379227
no,22,0.011505773290991783
no,22,0.0117885060608387
no,22,0.0048734392039477825
no,22,0.011601295322179794
no,22,0.013007105328142643
no,22,0.01735381782054901
no,22,0.016944793984293938
no,22,0.010188236832618713
no,22,0.01027874369174242
no,22,0.010796059854328632
no,22,0.010351371020078659
no,22,0.014401129446923733
no,22,0.00409642793238163
no,22,0.01459536887705326
no,22,0.06571392714977264
no,22,0.005300607532262802
no,22,0.011436223983764648
no,22,0.014311419799923897
no,22,0.01666400395333767
no,22,0.015711430460214615
no,22,0.011858221143484116
no,22,0.011580164544284344
no,22,0.01021831575781107
no,22,0.01101587899029255
no,22,0.02024492248892784
no,22,0.0034752574283629656
no,22,0.003198697231709957
no,22,0.004579878877848387
no,22,0.0043131522834300995
no,22,0.013945025391876698
no,22,0.015561896376311779
no,22,0.003866305574774742
no,22,0.017694048583507538
no,22,0.01235364843159914
no,22,0.026164665818214417
no,22,0.013872788287699223
no,22,0.013782758265733719
no,22,0.002155045513063669
no,22,0.01648719236254692
no,22,0.02265450730919838
no,22,0.011409292928874493
no,22,0.01911417581140995
no,22,0.010674221441149712
no,22,0.007491460535675287
no,22,0.009096801280975342
no,22,0.014286401681602001
no,22,0.007045990787446499
no,22,0.0028108684346079826
no,22,0.011638784781098366
no,22,0.011613582260906696
no,22,0.015540048480033875
no,22,0.016944095492362976
no,22,0.015924300998449326
no,22,0.01580069214105606
no,22,0.028390446677803993
no,22,0.001631883205845952
no,22,0.011947517283260822
no,22,0.012528929859399796
no,22,0.01825672574341297
no,22,0.014934242703020573
no,22,0.0022769365459680557
no,22,0.012640374712646008
no,22,0.009824966080486774
no,22,0.015946321189403534
no,22,0.01151499804109335
no,22,0.01878143660724163
no,22,0.00809972919523716
no,22,0.011086827144026756
no,22,0.011880109086632729
no,22,0.0215571541339159
no,22,0.010449265129864216
no,22,0.014851568266749382
no,22,0.010596024803817272
no,22,0.00808640941977501
no,22,0.01014869287610054
no,22,0.003578353673219681
no,22,0.016618402674794197
no,22,0.011327438987791538
no,22,0.01620805822312832
no,22,0.0029005766846239567
no,22,0.013151838444173336
no,22,0.04532106593251228
no,22,0.011473621241748333
no,22,0.004598681814968586
no,22,0.01344812847673893
no,22,0.011400233022868633
no,22,0.013933793641626835
no,22,0.011984792537987232
no,22,0.018656685948371887
no,22,0.0026155756786465645
no,22,0.020995276048779488
no,22,0.014613458886742592
no,22,0.0085067730396986
no,22,0.01551959477365017
no,22,0.01154488418251276
no,22,0.0115207489579916
no,22,0.018463000655174255
no,22,0.010171794332563877
no,22,0.010535349138081074
no,22,0.017215095460414886
no,22,0.009321004152297974
no,22,0.010281598195433617
no,22,0.02132319286465645
no,22,0.012481482699513435
no,22,0.013634146191179752
no,22,0.016679586842656136
no,22,0.031523168087005615
no,22,0.012494389899075031
no,22,0.012402264401316643
no,22,0.014703579246997833
no,22,0.018808988854289055
no,22,0.001764351618476212
no,22,0.014826015569269657
no,22,0.014735349453985691
no,22,0.01711329072713852
no,22,0.0038431023713201284
no,22,0.012730461545288563
no,22,0.013799740932881832
no,22,0.003954809159040451
no,22,0.011009377427399158
no,22,0.019565792754292488
no,22,0.023628126829862595
no,22,0.0030708175618201494
no,22,0.015547933988273144
no,22,0.009256548248231411
no,22,0.009795326739549637
no,22,0.014528037048876286
no,22,0.01245755422860384
no,22,0.015727631747722626
no,22,0.04608748108148575
no,22,0.017810603603720665
no,22,0.011806725524365902
no,22,0.010419792495667934
no,22,0.008586040697991848
no,22,0.022768646478652954
no,22,0.020722687244415283
no,22,0.044431574642658234
