epoch,avg_train_loss,avg_val_loss,avg_val_corr,run,lstm_attn,lstm_bidirectional,lstm_hiddensize,lstm_dropout,lstm_layers,elmo_layer,bert_layer,bert_large,embedding
162,0.008566813031211495,0.4812436535954475,0.7203498407255086,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
163,0.008577365001110593,0.4896760582923889,0.7201880788957853,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
164,0.008531940561806551,0.48862078636884687,0.7212616188307196,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
165,0.008638448304191115,0.4826487205922604,0.7217531145899896,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
166,0.008575841800484341,0.4876964151859283,0.7198938398871533,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
167,0.008454745182825718,0.4871049836277962,0.720831233618825,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
168,0.008516541356948437,0.4765333078801632,0.7210266093897307,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
169,0.00849579495479702,0.484496545791626,0.7199631658571628,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
170,0.00854248333562282,0.4876921266317368,0.720398820264616,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
171,0.008401932179549477,0.4796219617128372,0.7225660924341318,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
172,0.008457835889566922,0.48862798511981964,0.7222009428807201,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
173,0.008427255152128055,0.4880742572247982,0.7210982648283029,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
174,0.008323900238610803,0.48259497806429863,0.7216300468689569,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
175,0.008172794738493394,0.48980764895677564,0.7220861880492231,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
176,0.008157116538859555,0.488764189183712,0.7220098710894035,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
177,0.008223892366731888,0.4885419875383377,0.72119191295546,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
178,0.008343371074442985,0.4912072204053402,0.7205542302220027,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
179,0.00839595369179733,0.483463329076767,0.7213292897605699,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
180,0.008424719317554263,0.48955855816602706,0.7204248800976327,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
181,0.008431203240979812,0.4905660800635815,0.7215099168519588,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
182,0.008193115232643322,0.47798319831490516,0.7196060581738837,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
183,0.008128682733513415,0.4907959818840027,0.7205593277995108,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
184,0.008127560379762144,0.4887715280056,0.7212927595523217,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
185,0.008255005840328521,0.48393056392669676,0.7217209367967461,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
186,0.008175962533096026,0.48739261999726297,0.7196727494004387,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
187,0.008227172276383499,0.4907017841935158,0.7217807294833934,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
188,0.00818554322468117,0.4881069861352444,0.7220179761428521,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
189,0.008019147161394357,0.4849831387400627,0.7200002263193872,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
190,0.00810146698167955,0.4863482043147087,0.7203952474629609,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
191,0.008158830757020041,0.48587790727615354,0.7183473625540633,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
192,0.008195085891202325,0.48583676144480703,0.7207137675822759,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
193,0.008130010919558117,0.4863516554236412,0.7196863569336867,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
194,0.008226209092390491,0.4882847979664803,0.7194889760309385,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
195,0.00826091145427199,0.49457055106759074,0.7212563830768015,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
196,0.008241455119787133,0.4875642441213131,0.7187532948638873,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
197,0.00822261821340362,0.49297181367874143,0.7194982334580631,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
198,0.008274910683758208,0.4857783459126949,0.7190557088833287,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
199,0.008248481092959992,0.48781305029988287,0.7184493205474034,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
200,0.008170594126568176,0.4890768058598042,0.7189623044336984,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
201,0.00809741806697275,0.48672542795538903,0.7169172690427013,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
202,0.008234517708115164,0.49865378960967066,0.719882085780499,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
203,0.010985425742182997,0.4858963653445244,0.7115750360378243,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
204,0.03234494096977869,0.500157143175602,0.7126668202782447,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
205,0.040071900440671014,0.5078525491058826,0.7220104459012833,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
206,0.036208282712323125,0.49208127707242966,0.7024271105975253,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
207,0.024176091938625178,0.47979129627346995,0.713548945245768,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
208,0.018741331248565984,0.4886444270610809,0.7045800648362912,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
209,0.019105730223600403,0.49297981783747674,0.7106032607405488,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
210,0.02014105320413364,0.4854853369295597,0.7060664404199988,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
211,0.022179675296501954,0.4887381546199322,0.7155921756725315,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
212,0.016774826087566908,0.4944202467799187,0.7144031390474795,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
213,0.012001355658867396,0.486659350246191,0.7150780137898813,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
214,0.010349437971308361,0.48771902471780776,0.7170487370830383,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
215,0.009283068712102249,0.49003077298402786,0.7145679452196744,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
216,0.008673986547728418,0.4871285416185856,0.7163128644136953,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
